AÑO,MES,DIA,RFF PROCESADO,CPO OBTENIDO,TEA,PLANTACION,MES_NRO,FECHA,AÑO_MES
2023,Enero,1,0.0,0.0,-,Nuevo Horizonte,1,2023-01-01,2023-1
2023,Enero,2,258.37943,60.12868,0.232714655342339,Nuevo Horizonte,1,2023-01-02,2023-1
2023,Enero,3,332.39885,84.66656,0.2547137572828547,Nuevo Horizonte,1,2023-01-03,2023-1
2023,Enero,4,253.21001,52.8782,0.2088313965154853,Nuevo Horizonte,1,2023-01-04,2023-1
2023,Enero,5,295.01946,70.79865,0.2399795932105631,Nuevo Horizonte,1,2023-01-05,2023-1
2023,Enero,6,270.51492,66.42422,0.2455473435624179,Nuevo Horizonte,1,2023-01-06,2023-1
2023,Enero,7,212.73396,53.1683,0.2499285962617346,Nuevo Horizonte,1,2023-01-07,2023-1
2023,Enero,8,0.0,0.0,-,Nuevo Horizonte,1,2023-01-08,2023-1
2023,Enero,9,359.33496,85.26923,0.2372973395074055,Nuevo Horizonte,1,2023-01-09,2023-1
2023,Enero,10,244.74911,63.02223,0.2574972795610983,Nuevo Horizonte,1,2023-01-10,2023-1
2023,Enero,11,331.33666,85.25863,0.2573172253260475,Nuevo Horizonte,1,2023-01-11,2023-1
2023,Enero,12,312.14841,83.05177,0.2660650105505903,Nuevo Horizonte,1,2023-01-12,2023-1
2023,Enero,13,239.42543,62.1429,0.259550123810992,Nuevo Horizonte,1,2023-01-13,2023-1
2023,Enero,14,228.88612,58.09147,0.253800754715926,Nuevo Horizonte,1,2023-01-14,2023-1
2023,Enero,15,0.0,0.0,-,Nuevo Horizonte,1,2023-01-15,2023-1
2023,Enero,16,139.15559,36.12232,0.2595822417195026,Nuevo Horizonte,1,2023-01-16,2023-1
2023,Enero,17,102.75148,26.47995,0.2577086967506453,Nuevo Horizonte,1,2023-01-17,2023-1
2023,Enero,18,244.24624,63.91428,0.2616796884979683,Nuevo Horizonte,1,2023-01-18,2023-1
2023,Enero,19,216.73927,55.6139,0.2565935559347413,Nuevo Horizonte,1,2023-01-19,2023-1
2023,Enero,20,150.75757,35.04043,0.232428991791258,Nuevo Horizonte,1,2023-01-20,2023-1
2023,Enero,21,216.37523,49.81612,0.230230234763933,Nuevo Horizonte,1,2023-01-21,2023-1
2023,Enero,22,0.0,0.0,-,Nuevo Horizonte,1,2023-01-22,2023-1
2023,Enero,23,106.44774,27.15202,0.2550737103483832,Nuevo Horizonte,1,2023-01-23,2023-1
2023,Enero,24,322.21414,85.43364,0.2651455333400328,Nuevo Horizonte,1,2023-01-24,2023-1
2023,Enero,25,309.50968,79.60698,0.257203522681423,Nuevo Horizonte,1,2023-01-25,2023-1
2023,Enero,26,150.13479,38.06218,0.2535200535465497,Nuevo Horizonte,1,2023-01-26,2023-1
2023,Enero,27,306.20413,78.0305,0.2548316379664768,Nuevo Horizonte,1,2023-01-27,2023-1
2023,Enero,28,247.24306,62.26336,0.2518305670541369,Nuevo Horizonte,1,2023-01-28,2023-1
2023,Enero,29,0.0,0.0,-,Nuevo Horizonte,1,2023-01-29,2023-1
2023,Enero,30,100.17931,23.04462,0.2300337265249681,Nuevo Horizonte,1,2023-01-30,2023-1
2023,Enero,31,319.45198,80.93821,0.2533658110367636,Nuevo Horizonte,1,2023-01-31,2023-1
2023,Febrero,1,252.69813,59.07314,0.2337695969495303,Nuevo Horizonte,2,2023-02-01,2023-2
2023,Febrero,2,218.98598,49.64559,0.2267067051507133,Nuevo Horizonte,2,2023-02-02,2023-2
2023,Febrero,3,325.34432,74.74354,0.2297367293825815,Nuevo Horizonte,2,2023-02-03,2023-2
2023,Febrero,4,192.59522,50.00211,0.2596227985305139,Nuevo Horizonte,2,2023-02-04,2023-2
2023,Febrero,5,0.0,0.0,-,Nuevo Horizonte,2,2023-02-05,2023-2
2023,Febrero,6,90.09292,20.81821,0.2310748724761058,Nuevo Horizonte,2,2023-02-06,2023-2
2023,Febrero,7,179.58603,42.0493,0.2341457183501412,Nuevo Horizonte,2,2023-02-07,2023-2
2023,Febrero,8,222.35886,57.16639,0.2570906776550302,Nuevo Horizonte,2,2023-02-08,2023-2
2023,Febrero,9,262.55182,64.80976,0.2468455941383305,Nuevo Horizonte,2,2023-02-09,2023-2
2023,Febrero,10,219.22826,56.49399,0.2576948336861315,Nuevo Horizonte,2,2023-02-10,2023-2
2023,Febrero,11,215.59084,51.90074,0.2407372224163142,Nuevo Horizonte,2,2023-02-11,2023-2
2023,Febrero,12,0.0,0.0,-,Nuevo Horizonte,2,2023-02-12,2023-2
2023,Febrero,13,0.0,0.0,-,Nuevo Horizonte,2,2023-02-13,2023-2
2023,Febrero,14,245.71545,61.7718,0.2513956692588927,Nuevo Horizonte,2,2023-02-14,2023-2
2023,Febrero,15,225.80202,57.9224,0.2565185200734697,Nuevo Horizonte,2,2023-02-15,2023-2
2023,Febrero,16,243.03088,56.86552,0.2339847512381966,Nuevo Horizonte,2,2023-02-16,2023-2
2023,Febrero,17,254.02939,63.95352,0.2517563814171266,Nuevo Horizonte,2,2023-02-17,2023-2
2023,Febrero,18,267.31773,68.05241,0.2545749958298688,Nuevo Horizonte,2,2023-02-18,2023-2
2023,Febrero,19,0.0,0.0,-,Nuevo Horizonte,2,2023-02-19,2023-2
2023,Febrero,20,175.66089,41.62485,0.2369613976110448,Nuevo Horizonte,2,2023-02-20,2023-2
2023,Febrero,21,222.90914,55.80101,0.2503307401392334,Nuevo Horizonte,2,2023-02-21,2023-2
2023,Febrero,22,291.49052,72.58142,0.2490009623640591,Nuevo Horizonte,2,2023-02-22,2023-2
2023,Febrero,23,274.37292,65.08097,0.2371989553488004,Nuevo Horizonte,2,2023-02-23,2023-2
2023,Febrero,24,273.84268,67.05173,0.244854929114775,Nuevo Horizonte,2,2023-02-24,2023-2
2023,Febrero,25,244.11683,62.00421,0.2539939995124466,Nuevo Horizonte,2,2023-02-25,2023-2
2023,Febrero,26,0.0,0.0,-,Nuevo Horizonte,2,2023-02-26,2023-2
2023,Febrero,27,102.08603,24.21045,0.2371573270113453,Nuevo Horizonte,2,2023-02-27,2023-2
2023,Febrero,28,187.49331,48.22274,0.2571971234600317,Nuevo Horizonte,2,2023-02-28,2023-2
2023,Marzo,1,246.90557,63.84479,0.2585797882161994,Nuevo Horizonte,3,2023-03-01,2023-3
2023,Marzo,2,228.25992,55.86569,0.244745945762182,Nuevo Horizonte,3,2023-03-02,2023-3
2023,Marzo,3,223.41928,57.85785,0.2589653408604665,Nuevo Horizonte,3,2023-03-03,2023-3
2023,Marzo,4,160.47945,37.65498,0.2346405100466134,Nuevo Horizonte,3,2023-03-04,2023-3
2023,Marzo,5,0.0,0.0,-,Nuevo Horizonte,3,2023-03-05,2023-3
2023,Marzo,6,54.00097,13.35124,0.2472407440088576,Nuevo Horizonte,3,2023-03-06,2023-3
2023,Marzo,7,244.6775,62.33995,0.2547841546525528,Nuevo Horizonte,3,2023-03-07,2023-3
2023,Marzo,8,250.59916,63.4673,0.2532622216291547,Nuevo Horizonte,3,2023-03-08,2023-3
2023,Marzo,9,231.42244,56.84007,0.2456117479359391,Nuevo Horizonte,3,2023-03-09,2023-3
2023,Marzo,10,207.70989,51.29451,0.2469526607519748,Nuevo Horizonte,3,2023-03-10,2023-3
2023,Marzo,11,228.3283,55.81929,0.2444694328298332,Nuevo Horizonte,3,2023-03-11,2023-3
2023,Marzo,12,0.0,0.0,-,Nuevo Horizonte,3,2023-03-12,2023-3
2023,Marzo,13,53.25285,12.72494,0.2389532203440755,Nuevo Horizonte,3,2023-03-13,2023-3
2023,Marzo,14,182.76716,45.51961,0.2490579270367828,Nuevo Horizonte,3,2023-03-14,2023-3
2023,Marzo,15,232.15373,58.84239,0.2534630393403544,Nuevo Horizonte,3,2023-03-15,2023-3
2023,Marzo,16,302.59836,77.45683,0.2559724051379525,Nuevo Horizonte,3,2023-03-16,2023-3
2023,Marzo,17,230.88922,56.04293,0.242726490218989,Nuevo Horizonte,3,2023-03-17,2023-3
2023,Marzo,18,214.91378,51.85209,0.2412692662145721,Nuevo Horizonte,3,2023-03-18,2023-3
2023,Marzo,19,0.0,0.0,-,Nuevo Horizonte,3,2023-03-19,2023-3
2023,Marzo,20,100.16925,24.38643,0.2434522570549345,Nuevo Horizonte,3,2023-03-20,2023-3
2023,Marzo,21,201.87576,50.24128,0.248872276691367,Nuevo Horizonte,3,2023-03-21,2023-3
2023,Marzo,22,243.61831,59.18042,0.2429227097092989,Nuevo Horizonte,3,2023-03-22,2023-3
2023,Marzo,23,302.19629,73.53345,0.243330088532854,Nuevo Horizonte,3,2023-03-23,2023-3
2023,Marzo,24,189.54095,45.93792,0.2423640907149616,Nuevo Horizonte,3,2023-03-24,2023-3
2023,Marzo,25,201.64283,48.92212,0.2426177018047208,Nuevo Horizonte,3,2023-03-25,2023-3
2023,Marzo,26,0.0,0.0,-,Nuevo Horizonte,3,2023-03-26,2023-3
2023,Marzo,27,121.0218,28.51325,0.235604246507654,Nuevo Horizonte,3,2023-03-27,2023-3
2023,Marzo,28,226.99379,57.16,0.2518130562073967,Nuevo Horizonte,3,2023-03-28,2023-3
2023,Marzo,29,278.71612,67.396,0.2418087622631946,Nuevo Horizonte,3,2023-03-29,2023-3
2023,Marzo,30,228.7915,55.566,0.2428674142177485,Nuevo Horizonte,3,2023-03-30,2023-3
2023,Marzo,31,218.36096,50.217,0.2299724273056869,Nuevo Horizonte,3,2023-03-31,2023-3
2023,Abril,1,243.94014,58.857,0.2412764049409826,Nuevo Horizonte,4,2023-04-01,2023-4
2023,Abril,2,0.0,0.0,-,Nuevo Horizonte,4,2023-04-02,2023-4
2023,Abril,3,88.42347,20.836,0.2356387958988717,Nuevo Horizonte,4,2023-04-03,2023-4
2023,Abril,4,232.33132,60.195,0.259091197863465,Nuevo Horizonte,4,2023-04-04,2023-4
2023,Abril,5,288.46336,72.11753,0.2500058586296713,Nuevo Horizonte,4,2023-04-05,2023-4
2023,Abril,6,270.58117,63.04746,0.2330075666388759,Nuevo Horizonte,4,2023-04-06,2023-4
2023,Abril,7,0.0,0.0,-,Nuevo Horizonte,4,2023-04-07,2023-4
2023,Abril,8,321.16963,77.086,0.2400164673104365,Nuevo Horizonte,4,2023-04-08,2023-4
2023,Abril,9,0.0,0.0,-,Nuevo Horizonte,4,2023-04-09,2023-4
2023,Abril,10,88.22179,21.248,0.2408475275779374,Nuevo Horizonte,4,2023-04-10,2023-4
2023,Abril,11,201.00623,48.307,0.2403258844265673,Nuevo Horizonte,4,2023-04-11,2023-4
2023,Abril,12,282.41769,70.473,0.2495346520255158,Nuevo Horizonte,4,2023-04-12,2023-4
2023,Abril,13,295.06159,73.608,0.2494665605238554,Nuevo Horizonte,4,2023-04-13,2023-4
2023,Abril,14,194.13566,46.299,0.2384878697710663,Nuevo Horizonte,4,2023-04-14,2023-4
2023,Abril,15,236.00866,58.528,0.2479908999949409,Nuevo Horizonte,4,2023-04-15,2023-4
2023,Abril,16,0.0,0.0,-,Nuevo Horizonte,4,2023-04-16,2023-4
2023,Abril,17,0.0,0.0,-,Nuevo Horizonte,4,2023-04-17,2023-4
2023,Abril,18,247.72573,60.3316,0.2435419203326195,Nuevo Horizonte,4,2023-04-18,2023-4
2023,Abril,19,257.04514,64.0484,0.2491717991633687,Nuevo Horizonte,4,2023-04-19,2023-4
2023,Abril,20,319.7235,79.421,0.2484052626722778,Nuevo Horizonte,4,2023-04-20,2023-4
2023,Abril,21,105.9521,25.922,0.2446577274070075,Nuevo Horizonte,4,2023-04-21,2023-4
2023,Abril,22,199.77903,48.113,0.2408310822211921,Nuevo Horizonte,4,2023-04-22,2023-4
2023,Abril,23,0.0,0.0,-,Nuevo Horizonte,4,2023-04-23,2023-4
2023,Abril,24,0.0,0.0,-,Nuevo Horizonte,4,2023-04-24,2023-4
2023,Abril,25,217.32425,53.976,0.2483662085570294,Nuevo Horizonte,4,2023-04-25,2023-4
2023,Abril,26,290.22981,72.502,0.2498089358911822,Nuevo Horizonte,4,2023-04-26,2023-4
2023,Abril,27,243.85327,60.978,0.2500602103879928,Nuevo Horizonte,4,2023-04-27,2023-4
2023,Abril,28,290.40105,70.551,0.2429433364652091,Nuevo Horizonte,4,2023-04-28,2023-4
2023,Abril,29,157.31637,37.991,0.2414942577177442,Nuevo Horizonte,4,2023-04-29,2023-4
2023,Abril,30,0.0,0.0,-,Nuevo Horizonte,4,2023-04-30,2023-4
2023,Mayo,1,0.0,0.0,-,Nuevo Horizonte,5,2023-05-01,2023-5
2023,Mayo,2,110.35302,26.48082,0.2399646153770871,Nuevo Horizonte,5,2023-05-02,2023-5
2023,Mayo,3,248.06592,61.391,0.2474785734372541,Nuevo Horizonte,5,2023-05-03,2023-5
2023,Mayo,4,260.17263,62.69759,0.2409845724356171,Nuevo Horizonte,5,2023-05-04,2023-5
2023,Mayo,5,261.62191,60.79434,0.2323748037769466,Nuevo Horizonte,5,2023-05-05,2023-5
2023,Mayo,6,210.1809,49.958,0.2376904847205431,Nuevo Horizonte,5,2023-05-06,2023-5
2023,Mayo,7,0.0,0.0,-,Nuevo Horizonte,5,2023-05-07,2023-5
2023,Mayo,8,95.73621,22.907,0.2392720580854412,Nuevo Horizonte,5,2023-05-08,2023-5
2023,Mayo,9,171.93016,40.92637,0.2380406672104534,Nuevo Horizonte,5,2023-05-09,2023-5
2023,Mayo,10,287.10213,67.82,0.2362225595470155,Nuevo Horizonte,5,2023-05-10,2023-5
2023,Mayo,11,274.31593,62.343,0.2272671514191684,Nuevo Horizonte,5,2023-05-11,2023-5
2023,Mayo,12,228.6148,53.736,0.2350503991867543,Nuevo Horizonte,5,2023-05-12,2023-5
2023,Mayo,13,187.28678,45.551,0.2432152445570371,Nuevo Horizonte,5,2023-05-13,2023-5
2023,Mayo,14,0.0,0.0,-,Nuevo Horizonte,5,2023-05-14,2023-5
2023,Mayo,15,0.0,0.0,-,Nuevo Horizonte,5,2023-05-15,2023-5
2023,Mayo,16,269.60499,63.33245,0.234908300473222,Nuevo Horizonte,5,2023-05-16,2023-5
2023,Mayo,17,254.53193,61.265,0.2406967173037976,Nuevo Horizonte,5,2023-05-17,2023-5
2023,Mayo,18,314.72621,73.70404,0.2341846266950567,Nuevo Horizonte,5,2023-05-18,2023-5
2023,Mayo,19,280.69551,66.408,0.2365837629536718,Nuevo Horizonte,5,2023-05-19,2023-5
2023,Mayo,20,267.85846,65.664,0.2451443945432973,Nuevo Horizonte,5,2023-05-20,2023-5
2023,Mayo,21,0.0,0.0,-,Nuevo Horizonte,5,2023-05-21,2023-5
2023,Mayo,22,101.92094,24.18,0.2372427098886647,Nuevo Horizonte,5,2023-05-22,2023-5
2023,Mayo,23,251.53081,58.28799,0.2317330032054523,Nuevo Horizonte,5,2023-05-23,2023-5
2023,Mayo,24,212.27886,50.438,0.2376025573154105,Nuevo Horizonte,5,2023-05-24,2023-5
2023,Mayo,25,227.78584,52.422,0.2301372201186869,Nuevo Horizonte,5,2023-05-25,2023-5
2023,Mayo,26,268.34975,62.36553,0.2324039057237803,Nuevo Horizonte,5,2023-05-26,2023-5
2023,Mayo,27,257.52542,64.399,0.2500685175079027,Nuevo Horizonte,5,2023-05-27,2023-5
2023,Mayo,28,0.0,0.0,-,Nuevo Horizonte,5,2023-05-28,2023-5
2023,Mayo,29,104.76051,24.61,0.2349167639600075,Nuevo Horizonte,5,2023-05-29,2023-5
2023,Mayo,30,280.51402,65.424,0.2332289844193884,Nuevo Horizonte,5,2023-05-30,2023-5
2023,Mayo,31,284.71613,68.041,0.238978381730603,Nuevo Horizonte,5,2023-05-31,2023-5
2023,Junio,1,341.69985,79.60793,0.2329761924098006,Nuevo Horizonte,6,2023-06-01,2023-6
2023,Junio,2,314.3994,72.70527,0.2312513000979009,Nuevo Horizonte,6,2023-06-02,2023-6
2023,Junio,3,183.71474,42.38,0.2306837219484947,Nuevo Horizonte,6,2023-06-03,2023-6
2023,Junio,4,0.0,0.0,-,Nuevo Horizonte,6,2023-06-04,2023-6
2023,Junio,5,75.16514,16.03219,0.2132928908267849,Nuevo Horizonte,6,2023-06-05,2023-6
2023,Junio,6,266.87848,59.309,0.2222322309389652,Nuevo Horizonte,6,2023-06-06,2023-6
2023,Junio,7,193.11006,44.205,0.2289109122538722,Nuevo Horizonte,6,2023-06-07,2023-6
2023,Junio,8,449.25479,101.461,0.2258428897330176,Nuevo Horizonte,6,2023-06-08,2023-6
2023,Junio,9,298.39143,66.286,0.2221444496579543,Nuevo Horizonte,6,2023-06-09,2023-6
2023,Junio,10,0.0,0.0,-,Nuevo Horizonte,6,2023-06-10,2023-6
2023,Junio,11,0.0,0.0,-,Nuevo Horizonte,6,2023-06-11,2023-6
2023,Junio,12,193.12061,43.067,0.2230057164794581,Nuevo Horizonte,6,2023-06-12,2023-6
2023,Junio,13,338.95893,73.631,0.2172269071064155,Nuevo Horizonte,6,2023-06-13,2023-6
2023,Junio,14,286.7553,60.961,0.2125889216345783,Nuevo Horizonte,6,2023-06-14,2023-6
2023,Junio,15,225.57619,51.278,0.2273200908305083,Nuevo Horizonte,6,2023-06-15,2023-6
2023,Junio,16,243.43399,55.147,0.2265377977824707,Nuevo Horizonte,6,2023-06-16,2023-6
2023,Junio,17,332.60819,74.413,0.223725699598678,Nuevo Horizonte,6,2023-06-17,2023-6
2023,Junio,18,0.0,0.0,-,Nuevo Horizonte,6,2023-06-18,2023-6
2023,Junio,19,256.85545,59.896,0.2331895235238341,Nuevo Horizonte,6,2023-06-19,2023-6
2023,Junio,20,197.60914,44.505,0.2252173153529235,Nuevo Horizonte,6,2023-06-20,2023-6
2023,Junio,21,282.41016,62.888,0.2226832065815196,Nuevo Horizonte,6,2023-06-21,2023-6
2023,Junio,22,294.74771,75.074,0.2547059653152182,Nuevo Horizonte,6,2023-06-22,2023-6
2023,Junio,23,279.67144,70.683,0.2527358531854379,Nuevo Horizonte,6,2023-06-23,2023-6
2023,Junio,24,192.19759,47.14371,0.2452877270729565,Nuevo Horizonte,6,2023-06-24,2023-6
2023,Junio,25,0.0,0.0,-,Nuevo Horizonte,6,2023-06-25,2023-6
2023,Junio,26,52.16552,12.579,0.241136290791312,Nuevo Horizonte,6,2023-06-26,2023-6
2023,Junio,27,245.51091,61.975,0.2524327737614593,Nuevo Horizonte,6,2023-06-27,2023-6
2023,Junio,28,267.73294,61.227,0.2286868399532758,Nuevo Horizonte,6,2023-06-28,2023-6
2023,Junio,29,183.76003,45.407,0.2470994372388816,Nuevo Horizonte,6,2023-06-29,2023-6
2023,Junio,30,293.539,70.366,0.2397160172924211,Nuevo Horizonte,6,2023-06-30,2023-6
2023,Julio,1,363.57752,92.463,0.2543144031567188,Nuevo Horizonte,7,2023-07-01,2023-7
2023,Julio,2,0.0,0.0,-,Nuevo Horizonte,7,2023-07-02,2023-7
2023,Julio,3,76.99191,18.648,0.2422072656724583,Nuevo Horizonte,7,2023-07-03,2023-7
2023,Julio,4,274.83382,70.069,0.2549504278621896,Nuevo Horizonte,7,2023-07-04,2023-7
2023,Julio,5,279.71,64.634,0.2310750420077938,Nuevo Horizonte,7,2023-07-05,2023-7
2023,Julio,6,198.65949,49.306,0.2481935295414279,Nuevo Horizonte,7,2023-07-06,2023-7
2023,Julio,7,243.12971,62.051,0.2552176778395368,Nuevo Horizonte,7,2023-07-07,2023-7
2023,Julio,8,0.0,0.0,-,Nuevo Horizonte,7,2023-07-08,2023-7
2023,Julio,9,0.0,0.0,-,Nuevo Horizonte,7,2023-07-09,2023-7
2023,Julio,10,155.49284,36.081,0.2320428387570772,Nuevo Horizonte,7,2023-07-10,2023-7
2023,Julio,11,341.05753,78.82705,0.2311253764137681,Nuevo Horizonte,7,2023-07-11,2023-7
2023,Julio,12,258.26885,66.116,0.2559968033311025,Nuevo Horizonte,7,2023-07-12,2023-7
2023,Julio,13,303.1484,76.631,0.2527837851032695,Nuevo Horizonte,7,2023-07-13,2023-7
2023,Julio,14,194.34126,50.46193,0.2596562870900395,Nuevo Horizonte,7,2023-07-14,2023-7
2023,Julio,15,224.2741,53.25954,0.2374752144808518,Nuevo Horizonte,7,2023-07-15,2023-7
2023,Julio,16,0.0,0.0,-,Nuevo Horizonte,7,2023-07-16,2023-7
2023,Julio,17,95.59255,22.15158,0.2317291462566905,Nuevo Horizonte,7,2023-07-17,2023-7
2023,Julio,18,240.60326,61.152,0.2541611447824938,Nuevo Horizonte,7,2023-07-18,2023-7
2023,Julio,19,255.24254,60.351,0.2364456959251385,Nuevo Horizonte,7,2023-07-19,2023-7
2023,Julio,20,270.24415,63.624,0.235431553282467,Nuevo Horizonte,7,2023-07-20,2023-7
2023,Julio,21,305.44973,74.93109,0.2453139834171731,Nuevo Horizonte,7,2023-07-21,2023-7
2023,Julio,22,328.51693,80.29417,0.2444141006675059,Nuevo Horizonte,7,2023-07-22,2023-7
2023,Julio,23,0.0,0.0,-,Nuevo Horizonte,7,2023-07-23,2023-7
2023,Julio,24,180.12046,44.189,0.2453302639800054,Nuevo Horizonte,7,2023-07-24,2023-7
2023,Julio,25,445.27855,102.544,0.2302918027378593,Nuevo Horizonte,7,2023-07-25,2023-7
2023,Julio,26,360.12094,80.882,0.2245967701850384,Nuevo Horizonte,7,2023-07-26,2023-7
2023,Julio,27,369.63214,80.876,0.2188013196038635,Nuevo Horizonte,7,2023-07-27,2023-7
2023,Julio,28,0.0,0.0,-,Nuevo Horizonte,7,2023-07-28,2023-7
2023,Julio,29,0.0,0.0,-,Nuevo Horizonte,7,2023-07-29,2023-7
2023,Julio,30,0.0,0.0,-,Nuevo Horizonte,7,2023-07-30,2023-7
2023,Julio,31,516.15142,120.45139,0.2333644456504644,Nuevo Horizonte,7,2023-07-31,2023-7
2023,Agosto,1,187.75565,44.204,0.2354336607180663,Nuevo Horizonte,8,2023-08-01,2023-8
2023,Agosto,2,339.10193,78.631,0.2318801311452282,Nuevo Horizonte,8,2023-08-02,2023-8
2023,Agosto,3,272.73792,65.615,0.2405789411314716,Nuevo Horizonte,8,2023-08-03,2023-8
2023,Agosto,4,257.83934,62.899,0.243946482332758,Nuevo Horizonte,8,2023-08-04,2023-8
2023,Agosto,5,185.69869,45.107,0.242904244504902,Nuevo Horizonte,8,2023-08-05,2023-8
2023,Agosto,6,0.0,0.0,-,Nuevo Horizonte,8,2023-08-06,2023-8
2023,Agosto,7,114.76689,26.522,0.2310945256075162,Nuevo Horizonte,8,2023-08-07,2023-8
2023,Agosto,8,397.04343,90.163,0.2270859890566631,Nuevo Horizonte,8,2023-08-08,2023-8
2023,Agosto,9,458.8758,106.334,0.231727190669022,Nuevo Horizonte,8,2023-08-09,2023-8
2023,Agosto,10,328.26514,75.655,0.2304691871942297,Nuevo Horizonte,8,2023-08-10,2023-8
2023,Agosto,11,355.58993,82.177,0.2311004701398603,Nuevo Horizonte,8,2023-08-11,2023-8
2023,Agosto,12,301.84162,69.981,0.231846754599316,Nuevo Horizonte,8,2023-08-12,2023-8
2023,Agosto,13,0.0,0.0,-,Nuevo Horizonte,8,2023-08-13,2023-8
2023,Agosto,14,188.96424,42.143,0.2230210329742813,Nuevo Horizonte,8,2023-08-14,2023-8
2023,Agosto,15,275.27472,63.489,0.2306386870541545,Nuevo Horizonte,8,2023-08-15,2023-8
2023,Agosto,16,250.39587,57.93,0.2313536561126188,Nuevo Horizonte,8,2023-08-16,2023-8
2023,Agosto,17,429.00551,97.605,0.2275145603607749,Nuevo Horizonte,8,2023-08-17,2023-8
2023,Agosto,18,396.96681,87.99,0.2216558104693941,Nuevo Horizonte,8,2023-08-18,2023-8
2023,Agosto,19,400.01621,89.212,0.2230209620755119,Nuevo Horizonte,8,2023-08-19,2023-8
2023,Agosto,20,0.0,0.0,-,Nuevo Horizonte,8,2023-08-20,2023-8
2023,Agosto,21,207.38719,45.821,0.220944215503378,Nuevo Horizonte,8,2023-08-21,2023-8
2023,Agosto,22,422.90141,90.606,0.2142485171662114,Nuevo Horizonte,8,2023-08-22,2023-8
2023,Agosto,23,479.05194,105.729,0.2207046693099708,Nuevo Horizonte,8,2023-08-23,2023-8
2023,Agosto,24,391.102,89.779,0.2295539271085293,Nuevo Horizonte,8,2023-08-24,2023-8
2023,Agosto,25,365.19861,80.837,0.2213507877261636,Nuevo Horizonte,8,2023-08-25,2023-8
2023,Agosto,26,354.52521,82.457,0.2325843062049099,Nuevo Horizonte,8,2023-08-26,2023-8
2023,Agosto,27,0.0,0.0,-,Nuevo Horizonte,8,2023-08-27,2023-8
2023,Agosto,28,328.96702,75.646,0.2299501025969108,Nuevo Horizonte,8,2023-08-28,2023-8
2023,Agosto,29,546.41562,126.092,0.2307620708207427,Nuevo Horizonte,8,2023-08-29,2023-8
2023,Agosto,30,392.88643,94.284,0.2399777462408157,Nuevo Horizonte,8,2023-08-30,2023-8
2023,Agosto,31,363.63358,87.029,0.2393315820832608,Nuevo Horizonte,8,2023-08-31,2023-8
2023,Setiembre,1,363.51204,84.679,0.2329468922129787,Nuevo Horizonte,9,2023-09-01,2023-9
2023,Setiembre,2,285.11591,65.988,0.2314427139474609,Nuevo Horizonte,9,2023-09-02,2023-9
2023,Setiembre,3,0.0,0.0,-,Nuevo Horizonte,9,2023-09-03,2023-9
2023,Setiembre,4,236.67135,51.409,0.2172168283148763,Nuevo Horizonte,9,2023-09-04,2023-9
2023,Setiembre,5,416.95116,87.28142,0.2093324791325679,Nuevo Horizonte,9,2023-09-05,2023-9
2023,Setiembre,6,373.39784,84.033,0.2250495075172369,Nuevo Horizonte,9,2023-09-06,2023-9
2023,Setiembre,7,371.9973,82.513,0.2218107497016779,Nuevo Horizonte,9,2023-09-07,2023-9
2023,Setiembre,8,559.73853,120.794,0.2158043327837375,Nuevo Horizonte,9,2023-09-08,2023-9
2023,Setiembre,9,488.92923,119.88,0.2451888589274975,Nuevo Horizonte,9,2023-09-09,2023-9
2023,Setiembre,10,0.0,0.0,-,Nuevo Horizonte,9,2023-09-10,2023-9
2023,Setiembre,11,504.86155,111.494,0.2208407433681571,Nuevo Horizonte,9,2023-09-11,2023-9
2023,Setiembre,12,377.06391,85.073,0.2256195773284163,Nuevo Horizonte,9,2023-09-12,2023-9
2023,Setiembre,13,420.1333,93.55,0.2226674248387357,Nuevo Horizonte,9,2023-09-13,2023-9
2023,Setiembre,14,436.57205,101.29461,0.2320226638420852,Nuevo Horizonte,9,2023-09-14,2023-9
2023,Setiembre,15,489.77909,120.296,0.2456127720764886,Nuevo Horizonte,9,2023-09-15,2023-9
2023,Setiembre,16,290.62549,65.51,0.2254103726414362,Nuevo Horizonte,9,2023-09-16,2023-9
2023,Setiembre,17,0.0,0.0,-,Nuevo Horizonte,9,2023-09-17,2023-9
2023,Setiembre,18,290.5558,63.99722,0.2202579332438038,Nuevo Horizonte,9,2023-09-18,2023-9
2023,Setiembre,19,503.50797,101.22632,0.2010421404054439,Nuevo Horizonte,9,2023-09-19,2023-9
2023,Setiembre,20,532.41697,112.82594,0.2119127419999404,Nuevo Horizonte,9,2023-09-20,2023-9
2023,Setiembre,21,427.58438,87.764,0.2052553930992521,Nuevo Horizonte,9,2023-09-21,2023-9
2023,Setiembre,22,381.26866,90.286,0.2368041475006102,Nuevo Horizonte,9,2023-09-22,2023-9
2023,Setiembre,23,369.22833,83.781,0.2269083740134458,Nuevo Horizonte,9,2023-09-23,2023-9
2023,Setiembre,24,0.0,0.0,-,Nuevo Horizonte,9,2023-09-24,2023-9
2023,Setiembre,25,454.52373,108.337,0.2383527918333329,Nuevo Horizonte,9,2023-09-25,2023-9
2023,Setiembre,26,501.28009,115.17701,0.2297657782498403,Nuevo Horizonte,9,2023-09-26,2023-9
2023,Setiembre,27,451.4752,109.63674,0.2428411128673292,Nuevo Horizonte,9,2023-09-27,2023-9
